Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
18,1,2015-12-01,26-073,NOP,,MEM,L (-9),1,31:18,7,12,.583,2,5,.400,4,4,1.000,2,3,5,10,0,1,1,0,20,23.4,+3,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
19,2,2015-12-02,26-074,NOP,@,HOU,L (-7),1,32:08,2,9,.222,0,1,.000,6,8,.750,0,6,6,8,1,1,3,1,10,9.4,-9,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
20,3,2015-12-04,26-076,NOP,,CLE,W (+6),1,35:13,5,13,.385,0,2,.000,4,5,.800,1,6,7,10,0,0,4,4,14,10.4,0,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
21,4,2015-12-07,26-079,NOP,,BOS,L (-18),1,17:33,0,5,.000,0,0,,0,0,,1,1,2,3,1,0,5,2,0,-5.2,-15,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
22,5,2015-12-11,26-083,NOP,,WAS,W (+2),1,33:37,10,18,.556,5,6,.833,2,4,.500,0,7,7,4,2,0,3,2,27,20.7,+9,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
23,6,2015-12-12,26-084,NOP,@,CHI,L (-4),1,36:02,10,22,.455,2,6,.333,0,0,,1,2,3,8,0,0,1,3,22,15.3,-13,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
24,7,2015-12-14,26-086,NOP,@,POR,L (-4),1,38:23,7,15,.467,1,2,.500,4,5,.800,2,10,12,5,4,1,3,4,19,18.9,+1,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
25,8,2015-12-16,26-088,NOP,@,UTA,W (+10),1,35:23,4,12,.333,1,4,.250,2,2,1.000,1,3,4,5,2,0,3,3,11,7.1,+9,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
26,9,2015-12-18,26-090,NOP,@,PHO,L (-16),1,24:26,4,10,.400,0,1,.000,4,4,1.000,1,3,4,1,2,1,3,4,12,7.0,+1,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
27,10,2015-12-20,26-092,NOP,@,DEN,W (+5),1,32:48,7,13,.538,1,2,.500,6,8,.750,1,7,8,10,1,1,2,3,21,22.2,+14,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
28,11,2015-12-23,26-095,NOP,,POR,W (+26),1,35:21,7,14,.500,2,6,.333,8,8,1.000,1,7,8,9,2,0,3,1,24,24.7,+26,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
29,12,2015-12-25,26-097,NOP,@,MIA,L (-6),1,35:22,2,9,.222,0,1,.000,2,2,1.000,0,6,6,7,0,0,5,3,6,1.0,-1,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
30,13,2015-12-26,26-098,NOP,,HOU,W (+2),1,40:30,3,13,.231,1,3,.333,4,4,1.000,0,4,4,13,2,1,4,2,11,11.3,+10,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
31,14,2015-12-28,26-100,NOP,@,ORL,L (-15),1,29:53,6,12,.500,2,2,1.000,2,2,1.000,2,2,4,8,0,0,1,3,16,15.4,-19,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
32,15,2015-12-31,26-103,NOP,,LAC,L (-6),1,33:45,5,13,.385,1,7,.143,3,5,.600,0,6,6,9,3,0,4,4,14,11.6,-6,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
33,,2016-01-02,26-105,NOP,@,DAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
34,16,2016-01-06,26-109,NOP,,DAL,L (-9),1,35:07,6,13,.462,1,4,.250,3,4,.750,0,9,9,5,2,0,2,3,16,13.9,+3,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
35,17,2016-01-08,26-111,NOP,,IND,L (-5),1,38:19,10,19,.526,3,5,.600,4,4,1.000,0,7,7,5,4,0,4,3,27,22.1,-5,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
36,18,2016-01-10,26-113,NOP,@,LAC,L (-3),1,40:31,9,19,.474,2,5,.400,6,8,.750,3,4,7,7,1,1,5,5,26,18.4,0,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
37,19,2016-01-12,26-115,NOP,@,LAL,L (-4),1,34:06,8,17,.471,3,7,.429,2,4,.500,0,5,5,4,1,0,5,4,21,10.2,-2,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
38,20,2016-01-13,26-116,NOP,@,SAC,W (+12),1,6:42,0,3,.000,0,2,.000,0,0,,0,2,2,3,0,0,0,0,0,0.6,+5,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
39,21,2016-01-15,26-118,NOP,,CHO,W (+2),1,26:47,5,10,.500,2,3,.667,0,0,,0,2,2,7,1,0,2,3,12,10.3,-4,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
40,,2016-01-18,26-121,NOP,@,MEM,L (-2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
41,22,2016-01-19,26-122,NOP,,MIN,W (+15),1,20:55,6,11,.545,0,2,.000,1,1,1.000,1,2,3,5,0,1,4,2,13,8.4,-2,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
42,23,2016-01-21,26-124,NOP,,DET,W (+16),1,31:09,8,14,.571,2,3,.667,4,4,1.000,1,3,4,10,2,0,4,3,22,20.8,+16,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
43,24,2016-01-23,26-126,NOP,,MIL,W (+17),1,24:02,3,12,.250,1,3,.333,3,4,.750,1,1,2,6,1,0,2,2,10,5.8,-12,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
44,25,2016-01-25,26-128,NOP,,HOU,L (-1),1,16:00,2,6,.333,1,3,.333,0,3,.000,1,1,2,2,0,0,0,2,5,2.0,-23,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
45,,2016-01-28,26-131,NOP,,SAC,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
46,,2016-01-30,26-133,NOP,,BRK,W (+2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
47,,2016-02-01,26-135,NOP,,MEM,L (-15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
48,,2016-02-03,26-137,NOP,@,SAS,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
49,,2016-02-04,26-138,NOP,,LAL,L (-3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
50,,2016-02-06,26-140,NOP,@,CLE,L (-15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
51,,2016-02-08,26-142,NOP,@,MIN,W (+14),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
52,,2016-02-10,26-144,NOP,,UTA,W (+4),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
53,,2016-02-11,26-145,NOP,@,OKC,L (-26),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
54,,2016-02-19,26-153,NOP,,PHI,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
55,,2016-02-21,26-155,NOP,@,DET,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
56,,2016-02-23,26-157,NOP,@,WAS,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
57,,2016-02-25,26-159,NOP,,OKC,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
58,,2016-02-27,26-161,NOP,,MIN,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
59,,2016-03-02,26-165,NOP,@,HOU,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
60,,2016-03-03,26-166,NOP,,SAS,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
61,,2016-03-05,26-168,NOP,,UTA,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
62,,2016-03-07,26-170,NOP,,SAC,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
63,,2016-03-09,26-172,NOP,@,CHO,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
64,,2016-03-11,26-174,NOP,@,MEM,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
65,,2016-03-12,26-175,NOP,@,MIL,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
66,,2016-03-14,26-177,NOP,@,GSW,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
67,,2016-03-16,26-179,NOP,@,SAC,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
68,,2016-03-18,26-181,NOP,,POR,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
69,,2016-03-20,26-183,NOP,,LAC,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
70,,2016-03-22,26-185,NOP,,MIA,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
71,,2016-03-24,26-187,NOP,@,IND,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
72,,2016-03-26,26-189,NOP,,TOR,L (-24),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
73,,2016-03-28,26-191,NOP,,NYK,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
74,,2016-03-30,26-193,NOP,@,SAS,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
75,,2016-03-31,26-194,NOP,,DEN,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
76,,2016-04-03,26-197,NOP,@,BRK,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
77,,2016-04-05,26-199,NOP,@,PHI,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
78,,2016-04-06,26-200,NOP,@,BOS,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
79,,2016-04-08,26-202,NOP,,LAL,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
80,,2016-04-09,26-203,NOP,,PHO,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
81,,2016-04-11,26-205,NOP,,CHI,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,evansty01,https://www.basketball-reference.com/players/e/evansty01/gamelog/2016
