Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
12,12,2012-11-25,39-247,NYK,,DET,W (+21),1,25:12,2,5,.400,2,5,.400,0,0,,1,4,5,3,3,0,1,1,6,8.9,+10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
13,,2012-11-26,39-248,NYK,@,BRK,L (-7),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
14,,2012-11-28,39-250,NYK,@,MIL,W (+14),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
15,,2012-11-30,39-252,NYK,,WAS,W (+21),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
16,,2012-12-02,39-254,NYK,,PHO,W (+7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
17,13,2012-12-05,39-257,NYK,@,CHA,W (+2),0,25:26,2,3,.667,2,3,.667,1,2,.500,0,2,2,1,2,3,0,2,7,9.9,-1,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
18,14,2012-12-06,39-258,NYK,@,MIA,W (+20),1,31:36,4,12,.333,3,8,.375,0,0,,1,1,2,4,2,0,1,4,11,7.4,+31,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
19,15,2012-12-08,39-260,NYK,@,CHI,L (-8),1,28:58,2,7,.286,2,4,.500,0,0,,1,3,4,2,1,1,3,0,6,3.6,-15,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
20,16,2012-12-09,39-261,NYK,,DEN,W (+6),1,34:12,4,7,.571,3,4,.750,6,6,1.000,1,3,4,7,1,0,1,4,17,18.6,+9,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
21,17,2012-12-11,39-263,NYK,@,BRK,W (+3),1,37:09,6,9,.667,6,8,.750,0,1,.000,2,4,6,6,1,0,0,0,18,21.5,+3,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
22,18,2012-12-13,39-265,NYK,,LAL,W (+9),1,38:43,1,2,.500,1,2,.500,2,2,1.000,0,9,9,5,2,0,1,1,5,10.8,+10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
23,19,2012-12-15,39-267,NYK,,CLE,W (+1),1,36:44,3,14,.214,3,13,.231,0,0,,0,6,6,8,0,2,1,3,9,7.0,+5,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
24,20,2012-12-17,39-269,NYK,,HOU,L (-13),1,28:46,2,9,.222,1,5,.200,0,0,,0,4,4,3,2,0,3,3,5,0.6,-20,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
25,21,2012-12-19,39-271,NYK,,BRK,W (+14),1,35:07,2,9,.222,2,9,.222,1,2,.500,0,8,8,5,3,0,2,1,7,7.6,+6,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
26,22,2012-12-21,39-273,NYK,,CHI,L (-4),1,33:24,3,5,.600,2,4,.500,0,0,,1,5,6,3,3,0,1,3,8,10.8,0,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
27,23,2012-12-23,39-275,NYK,,MIN,W (+3),1,33:51,0,3,.000,0,3,.000,0,0,,0,6,6,1,2,0,0,0,0,2.4,+2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
28,24,2012-12-25,39-277,NYK,@,LAL,L (-6),1,34:04,2,5,.400,2,4,.500,0,0,,1,5,6,7,2,0,3,2,6,8.6,-2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
29,25,2012-12-26,39-278,NYK,@,PHO,W (+2),1,30:45,8,16,.500,5,8,.625,2,2,1.000,0,6,6,8,1,0,1,1,23,22.0,+13,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
30,26,2012-12-28,39-280,NYK,@,SAC,L (-1),1,31:03,6,13,.462,4,11,.364,0,0,,2,4,6,7,0,1,5,2,16,11.7,-12,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
31,27,2013-01-01,39-284,NYK,,POR,L (-5),1,32:57,0,5,.000,0,4,.000,0,0,,0,3,3,3,3,0,1,2,0,0.7,+10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
32,28,2013-01-03,39-286,NYK,,SAS,W (+17),1,20:54,2,5,.400,1,4,.250,0,0,,0,2,2,3,2,0,1,1,5,5.6,+1,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
33,29,2013-01-05,39-288,NYK,@,ORL,W (+8),1,34:50,5,10,.500,5,8,.625,0,0,,0,8,8,7,2,0,1,5,15,16.3,+12,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
34,30,2013-01-07,39-290,NYK,,BOS,L (-6),1,33:17,3,5,.600,2,3,.667,0,0,,2,1,3,6,1,0,3,2,8,8.8,+11,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
35,31,2013-01-10,39-293,NYK,@,IND,L (-5),1,31:00,3,10,.300,2,9,.222,0,0,,1,3,4,3,1,0,5,3,8,0.7,-5,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
36,32,2013-01-11,39-294,NYK,,CHI,L (-7),1,19:51,0,6,.000,0,1,.000,0,0,,3,1,4,0,0,0,1,1,0,-3.2,-21,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
37,33,2013-01-13,39-296,NYK,,NOH,W (+13),1,22:36,2,4,.500,1,3,.333,0,0,,0,4,4,8,1,0,2,2,5,8.0,+3,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
38,34,2013-01-17,39-300,NYK,@,DET,W (+15),1,27:25,2,5,.400,1,4,.250,0,0,,1,5,6,4,3,0,3,2,5,6.5,+6,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
39,35,2013-01-21,39-304,NYK,,BRK,L (-3),1,35:27,4,5,.800,2,3,.667,1,2,.500,0,3,3,1,6,1,0,5,11,15.0,-1,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
40,36,2013-01-24,39-307,NYK,@,BOS,W (+3),1,32:12,5,10,.500,2,7,.286,0,0,,1,2,3,2,3,0,1,1,12,11.3,-5,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
41,37,2013-01-26,39-309,NYK,@,PHI,L (-17),1,14:57,0,3,.000,0,3,.000,0,0,,1,1,2,0,0,0,0,0,0,-1.1,-10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
42,38,2013-01-27,39-310,NYK,,ATL,W (+2),1,5:24,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,0,0,2.4,+3,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
43,,2013-01-30,39-313,NYK,,ORL,W (+16),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
44,39,2013-02-01,39-315,NYK,,MIL,W (+10),1,23:45,1,5,.200,1,5,.200,0,0,,0,3,3,1,1,1,0,0,3,3.2,-2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
45,40,2013-02-02,39-316,NYK,,SAC,W (+39),1,15:34,2,5,.400,1,3,.333,0,0,,2,4,6,2,0,0,1,1,5,4.9,+7,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
46,41,2013-02-04,39-318,NYK,,DET,W (+14),1,19:44,1,7,.143,1,7,.143,0,0,,0,2,2,3,0,0,0,0,3,1.2,+10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
47,42,2013-02-06,39-320,NYK,@,WAS,L (-10),1,17:46,0,4,.000,0,4,.000,0,0,,0,2,2,2,1,0,0,0,0,0.2,-11,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
48,43,2013-02-08,39-322,NYK,@,MIN,W (+6),1,30:13,2,5,.400,1,2,.500,2,2,1.000,0,4,4,4,1,2,0,0,7,10.7,+11,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
49,44,2013-02-10,39-324,NYK,,LAC,L (-14),1,33:43,1,4,.250,1,4,.250,0,0,,0,4,4,1,3,0,0,1,3,5.1,-3,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
50,45,2013-02-13,39-327,NYK,,TOR,L (-4),1,31:32,0,3,.000,0,3,.000,0,0,,2,2,4,2,1,0,0,1,0,1.9,+6,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
51,46,2013-02-20,39-334,NYK,@,IND,L (-34),1,17:05,0,3,.000,0,3,.000,0,0,,0,1,1,2,3,0,1,2,0,0.8,-17,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
52,47,2013-02-22,39-336,NYK,@,TOR,L (-2),1,31:51,2,4,.500,2,4,.500,0,0,,1,6,7,4,2,1,2,3,6,8.8,-7,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
53,48,2013-02-24,39-338,NYK,,PHI,W (+6),1,26:09,1,7,.143,0,6,.000,1,2,.500,3,6,9,2,1,0,2,1,3,2.0,-9,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
54,49,2013-02-27,39-341,NYK,,GSW,W (+4),1,18:33,0,4,.000,0,4,.000,0,0,,1,1,2,1,0,1,0,1,0,-0.8,+2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
55,50,2013-03-01,39-343,NYK,@,WAS,W (+8),0,28:01,2,6,.333,0,4,.000,0,0,,1,2,3,5,1,0,0,5,4,4.4,+11,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
56,51,2013-03-03,39-345,NYK,,MIA,L (-6),0,34:27,5,7,.714,4,5,.800,0,0,,1,7,8,6,3,0,2,3,14,17.9,+2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
57,52,2013-03-04,39-346,NYK,@,CLE,W (+5),0,29:57,3,7,.429,3,5,.600,3,4,.750,3,5,8,1,3,0,1,4,12,12.6,+5,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
58,53,2013-03-06,39-348,NYK,@,DET,W (+10),0,32:03,2,7,.286,2,7,.286,0,0,,0,5,5,6,3,1,0,1,6,10.9,+24,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
59,54,2013-03-07,39-349,NYK,,OKC,L (-1),0,26:49,0,2,.000,0,1,.000,0,0,,1,9,10,3,2,1,1,0,0,5.8,+2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
60,55,2013-03-09,39-351,NYK,,UTA,W (+29),0,16:14,0,5,.000,0,5,.000,2,2,1.000,1,4,5,1,1,0,1,2,2,0.3,-13,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
61,56,2013-03-11,39-353,NYK,@,GSW,L (-29),0,19:17,0,3,.000,0,3,.000,0,0,,0,3,3,2,1,1,0,1,0,1.5,-2,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
62,57,2013-03-13,39-355,NYK,@,DEN,L (-23),0,8:55,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,1,0,3,1.7,-7,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
63,58,2013-03-14,39-356,NYK,@,POR,L (-15),0,33:48,1,8,.125,1,7,.143,0,0,,0,2,2,2,1,0,2,0,3,-1.2,-13,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
64,59,2013-03-17,39-359,NYK,@,LAC,L (-13),0,24:40,4,7,.571,3,5,.600,0,0,,0,4,4,1,2,0,0,1,11,11.2,-9,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
65,60,2013-03-18,39-360,NYK,@,UTA,W (+7),0,27:51,2,5,.400,1,4,.250,2,2,1.000,0,3,3,5,1,0,1,1,7,8.3,+8,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
66,61,2013-03-20,39-362,NYK,,ORL,W (+12),0,22:39,2,3,.667,1,2,.500,0,0,,2,0,2,5,3,0,2,1,5,9.2,-9,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
67,62,2013-03-22,39-364,NYK,@,TOR,W (+5),0,30:46,2,5,.400,2,4,.500,1,2,.500,0,5,5,3,0,1,2,3,7,5.0,+1,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
68,63,2013-03-23,40-000,NYK,,TOR,W (+26),0,22:41,1,1,1.000,1,1,1.000,0,0,,0,3,3,2,1,0,1,2,3,4.2,+13,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
69,64,2013-03-26,40-003,NYK,@,BOS,W (+15),0,23:03,2,4,.500,1,3,.333,0,0,,0,6,6,0,1,0,0,2,5,5.0,+16,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
70,65,2013-03-27,40-004,NYK,,MEM,W (+7),0,29:05,1,2,.500,1,2,.500,0,1,.000,0,1,1,3,4,1,0,2,3,7.9,+4,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
71,66,2013-03-29,40-006,NYK,,CHA,W (+9),0,23:02,1,4,.250,1,4,.250,0,0,,2,5,7,3,1,0,1,2,3,4.8,-3,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
72,67,2013-03-31,40-008,NYK,,BOS,W (+19),0,21:12,1,4,.250,1,4,.250,0,0,,1,4,5,2,1,0,3,3,3,0.7,+25,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
73,68,2013-04-02,40-010,NYK,@,MIA,W (+12),0,26:38,0,2,.000,0,2,.000,0,0,,1,2,3,1,2,0,0,3,0,1.4,+10,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
74,69,2013-04-03,40-011,NYK,@,ATL,W (+13),0,30:04,0,3,.000,0,3,.000,0,0,,1,4,5,7,1,0,0,1,0,5.3,+12,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
75,70,2013-04-05,40-013,NYK,,MIL,W (+18),0,23:36,2,4,.500,1,2,.500,0,0,,1,6,7,2,1,0,0,2,5,7.1,-5,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
76,71,2013-04-07,40-015,NYK,@,OKC,W (+5),0,30:43,5,8,.625,4,6,.667,0,0,,1,5,6,2,2,0,0,0,14,16.0,+7,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
77,72,2013-04-09,40-017,NYK,,WAS,W (+21),0,22:03,1,1,1.000,1,1,1.000,0,0,,1,5,6,1,2,0,0,2,3,6.8,+17,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
78,73,2013-04-11,40-019,NYK,@,CHI,L (-7),0,36:48,0,4,.000,0,4,.000,0,0,,0,6,6,2,0,1,0,5,0,-0.9,-21,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
79,74,2013-04-12,40-020,NYK,@,CLE,W (+10),0,17:23,2,3,.667,2,3,.667,0,0,,0,4,4,1,0,0,3,2,6,2.8,+15,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
80,75,2013-04-14,40-022,NYK,,IND,W (+10),0,30:01,0,4,.000,0,4,.000,0,0,,1,3,4,5,4,0,0,3,0,5.1,+17,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
81,76,2013-04-15,40-023,NYK,@,CHA,L (-11),0,21:17,2,8,.250,2,7,.286,0,0,,0,2,2,6,1,0,1,0,6,6.0,-14,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
82,,2013-04-17,40-025,NYK,,ATL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2013,kiddja01,https://www.basketball-reference.com/players/k/kiddja01/gamelog/2013
