Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
15,,2021-11-15,27-172,NOP,@,WAS,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
16,,2021-11-17,27-174,NOP,@,MIA,L (-15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
17,,2021-11-19,27-176,NOP,,LAC,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
18,4,2021-11-20,27-177,NOP,@,IND,L (-17),0,5:56,3,4,.750,0,0,,0,0,,1,4,5,1,0,0,0,0,6,7.0,+10,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
19,5,2021-11-22,27-179,NOP,,MIN,L (-14),0,22:21,8,9,.889,0,0,,3,4,.750,3,8,11,0,1,0,2,4,19,17.4,+17,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
20,6,2021-11-24,27-181,NOP,,WAS,W (+25),0,22:17,4,8,.500,1,1,1.000,4,6,.667,1,6,7,4,3,2,1,2,13,16.1,+14,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
21,7,2021-11-26,27-183,NOP,@,UTA,W (+1),0,18:33,6,9,.667,1,1,1.000,0,0,,2,6,8,5,0,0,2,2,13,13.0,+10,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
22,8,2021-11-27,27-184,NOP,@,UTA,L (-22),0,18:05,5,7,.714,0,0,,0,0,,3,5,8,3,0,0,4,3,10,7.6,-32,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
23,9,2021-11-29,27-186,NOP,@,LAC,W (+19),0,15:38,4,6,.667,0,0,,1,2,.500,2,4,6,0,0,0,1,3,9,6.4,-3,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
24,10,2021-12-01,27-188,NOP,,DAL,L (-32),0,12:30,2,4,.500,0,0,,0,0,,4,1,5,2,0,0,1,2,4,4.7,-11,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
25,11,2021-12-03,27-190,NOP,@,DAL,W (+16),0,22:49,4,11,.364,0,0,,4,5,.800,7,8,15,3,0,1,0,3,12,14.4,+4,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
26,12,2021-12-05,27-192,NOP,@,HOU,L (-10),0,15:38,4,7,.571,0,0,,2,4,.500,8,5,13,1,2,0,0,3,10,14.5,+2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
27,13,2021-12-08,27-195,NOP,,DEN,L (-6),0,13:49,3,3,1.000,0,0,,0,0,,1,3,4,1,0,0,2,1,6,5.0,-2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
28,14,2021-12-10,27-197,NOP,,DET,W (+16),0,18:26,3,5,.600,0,0,,0,0,,1,6,7,0,0,0,1,1,6,4.8,+1,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
29,15,2021-12-12,27-199,NOP,@,SAS,L (-15),0,15:41,4,5,.800,0,0,,2,3,.667,2,7,9,1,0,1,1,4,10,10.0,0,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
30,16,2021-12-15,27-202,NOP,@,OKC,W (+3),0,12:49,3,4,.750,0,0,,1,2,.500,1,2,3,0,0,1,0,1,7,6.6,-16,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
31,17,2021-12-17,27-204,NOP,,MIL,W (+4),0,10:17,0,2,.000,0,0,,2,2,1.000,3,4,7,0,0,0,0,1,2,3.5,-13,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
32,18,2021-12-21,27-208,NOP,,POR,W (+14),0,17:01,5,6,.833,0,1,.000,3,3,1.000,0,6,6,2,0,0,0,2,13,13.2,+2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
33,19,2021-12-23,27-210,NOP,@,ORL,W (+6),1,32:26,1,11,.091,0,0,,1,2,.500,7,9,16,0,1,0,1,2,3,2.1,+8,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
34,20,2021-12-26,27-213,NOP,@,OKC,L (-5),1,23:21,4,8,.500,0,0,,6,9,.667,1,5,6,2,0,0,1,1,14,11.0,+5,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
35,21,2021-12-28,27-215,NOP,,CLE,W (+4),0,5:56,0,3,.000,0,0,,0,0,,2,1,3,0,0,0,0,1,0,-0.8,-8,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
36,22,2022-01-01,27-219,NOP,@,MIL,L (-23),1,19:39,4,9,.444,0,0,,3,5,.600,4,4,8,1,0,0,2,1,11,7.8,-13,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
37,23,2022-01-03,27-221,NOP,,UTA,L (-11),0,4:32,1,1,1.000,0,0,,0,0,,3,0,3,0,1,0,0,0,2,4.8,+1,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
38,,2022-01-04,27-222,NOP,,PHO,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
39,,2022-01-06,27-224,NOP,,GSW,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
40,,2022-01-09,27-227,NOP,@,TOR,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
41,,2022-01-11,27-229,NOP,,MIN,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
42,,2022-01-13,27-231,NOP,,LAC,W (+24),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
43,,2022-01-15,27-233,NOP,@,BRK,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
44,,2022-01-17,27-235,NOP,@,BOS,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
45,,2022-01-20,27-238,NOP,@,NYK,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
46,,2022-01-24,27-242,NOP,,IND,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
47,24,2022-01-25,27-243,NOP,@,PHI,L (-10),1,29:51,11,15,.733,1,2,.500,6,7,.857,5,5,10,1,0,1,2,3,29,25.7,-4,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
48,25,2022-01-28,27-246,NOP,,DEN,L (-11),1,32:30,5,14,.357,0,2,.000,8,10,.800,7,9,16,3,1,3,1,1,18,20.8,-6,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
49,26,2022-01-29,27-247,NOP,,BOS,L (-10),1,30:29,5,10,.500,0,0,,4,4,1.000,3,2,5,2,0,0,4,4,14,7.5,-23,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
50,27,2022-01-31,27-249,NOP,@,CLE,L (-3),0,16:27,2,12,.167,0,0,,3,4,.750,6,4,10,2,0,0,1,2,7,4.0,0,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
51,28,2022-02-01,27-250,NOP,@,DET,W (+10),0,16:23,5,7,.714,0,0,,1,1,1.000,1,3,4,1,1,0,0,2,11,10.6,+10,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
52,,2022-02-04,27-253,NOP,@,DEN,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
53,,2022-02-06,27-255,NOP,@,HOU,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
54,,2022-02-08,27-257,NOP,,HOU,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
55,,2022-02-10,27-259,NOP,,MIA,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
56,29,2022-02-12,27-261,NOP,,SAS,L (-10),0,12:21,1,4,.250,0,0,,2,4,.500,2,4,6,2,0,0,0,2,4,4.0,0,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
57,30,2022-02-14,27-263,NOP,,TOR,W (+30),0,6:56,1,5,.200,0,0,,0,0,,1,2,3,0,0,1,0,1,2,0.5,-2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
58,31,2022-02-15,27-264,NOP,,MEM,L (-12),0,17:42,5,5,1.000,0,0,,2,2,1.000,1,4,5,1,1,0,2,3,12,10.9,+7,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
59,,2022-02-17,27-266,NOP,,DAL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
60,32,2022-02-25,27-274,NOP,@,PHO,W (+15),0,7:09,1,2,.500,0,0,,1,2,.500,2,1,3,0,0,1,0,1,3,3.6,+4,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
61,33,2022-02-27,27-276,NOP,@,LAL,W (+28),0,3:23,1,2,.500,0,0,,0,0,,1,0,1,0,1,0,0,0,2,2.7,+1,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
62,,2022-03-02,27-279,NOP,,SAC,W (+30),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
63,34,2022-03-04,27-281,NOP,,UTA,W (+34),0,23:58,5,9,.556,0,1,.000,3,4,.750,4,5,9,0,1,1,1,3,13,12.1,+14,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
64,35,2022-03-06,27-283,NOP,@,DEN,L (-8),0,22:28,3,9,.333,0,0,,2,3,.667,4,4,8,2,1,2,1,3,8,8.1,-8,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
65,36,2022-03-08,27-285,NOP,@,MEM,L (-21),0,27:30,7,10,.700,0,0,,3,4,.750,4,5,9,0,1,0,1,2,17,15.9,+16,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
66,37,2022-03-09,27-286,NOP,,ORL,L (-6),0,4:05,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0,0.6,-2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
67,38,2022-03-11,27-288,NOP,,CHO,L (-22),0,21:36,6,6,1.000,0,0,,3,4,.750,2,4,6,1,1,1,2,4,15,14.2,-10,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
68,39,2022-03-13,27-290,NOP,,HOU,W (+25),0,17:21,4,6,.667,1,1,1.000,3,4,.750,3,3,6,4,1,1,1,0,12,15.5,+10,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
69,40,2022-03-15,27-292,NOP,,PHO,L (-16),0,11:31,5,9,.556,0,1,.000,0,0,,2,2,4,0,0,0,2,2,10,4.9,-24,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
70,41,2022-03-18,27-295,NOP,@,SAS,W (+33),0,26:36,4,7,.571,0,0,,3,4,.750,5,4,9,2,0,1,3,4,11,9.5,+14,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
71,42,2022-03-20,27-297,NOP,@,ATL,W (+5),0,14:37,5,12,.417,0,1,.000,7,7,1.000,7,3,10,2,1,0,3,4,17,14.2,+4,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
72,43,2022-03-21,27-298,NOP,@,CHO,L (-3),0,18:57,4,9,.444,0,0,,1,2,.500,3,4,7,0,1,0,1,1,9,6.8,-2,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
73,44,2022-03-24,27-301,NOP,,CHI,W (+17),0,13:23,1,4,.250,0,0,,4,4,1.000,0,2,2,0,0,0,0,0,6,4.2,-4,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
74,45,2022-03-26,27-303,NOP,,SAS,L (-4),0,13:59,1,2,.500,0,0,,1,2,.500,1,1,2,1,0,1,1,2,3,2.2,-5,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
75,46,2022-03-27,27-304,NOP,,LAL,W (+8),0,3:32,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,-5,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
76,,2022-03-30,27-307,NOP,@,POR,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
77,,2022-04-01,27-309,NOP,@,LAL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
78,,2022-04-03,27-311,NOP,@,LAC,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
79,47,2022-04-05,27-313,NOP,@,SAC,W (+14),1,25:37,5,12,.417,0,0,,2,2,1.000,9,3,12,3,0,1,1,4,12,13.0,+16,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
80,48,2022-04-07,27-315,NOP,,POR,W (+33),0,25:46,5,8,.625,0,0,,7,7,1.000,5,9,14,1,1,0,1,2,17,19.5,+23,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
81,49,2022-04-09,27-317,NOP,@,MEM,L (-27),0,33:32,5,11,.455,0,1,.000,5,7,.714,5,5,10,4,0,0,1,3,15,14.1,-17,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
82,50,2022-04-10,27-318,NOP,,GSW,L (-21),1,19:36,3,11,.273,0,0,,2,2,1.000,3,6,9,2,1,0,1,3,8,5.6,-11,2022,hernawi01,https://www.basketball-reference.com/players/h/hernawi01/gamelog/2022
