Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
13,11,2012-01-18,24-099,MEM,@,NOH,W (+6),1,41:38,6,11,.545,4,7,.571,2,2,1.000,0,2,2,10,2,1,2,0,18,21.0,+5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
14,12,2012-01-20,24-101,MEM,@,DET,W (+17),1,38:09,7,9,.778,0,1,.000,0,2,.000,0,4,4,11,4,0,4,4,14,17.0,+12,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
15,13,2012-01-21,24-102,MEM,,SAC,W (+33),1,30:30,10,13,.769,1,2,.500,1,1,1.000,0,2,2,6,2,0,1,1,22,22.3,+23,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
16,14,2012-01-23,24-104,MEM,@,GSW,W (+1),1,38:05,8,17,.471,2,5,.400,2,2,1.000,0,1,1,9,1,0,5,3,20,12.7,+4,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
17,15,2012-01-24,24-105,MEM,@,POR,L (-13),1,30:41,3,13,.231,0,3,.000,0,0,,0,1,1,7,5,0,2,2,6,5.5,-16,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
18,16,2012-01-26,24-107,MEM,@,LAC,L (-7),1,34:16,2,10,.200,0,3,.000,0,0,,0,5,5,7,4,1,3,6,4,3.5,-13,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
19,17,2012-01-28,24-109,MEM,@,PHO,L (-2),1,37:40,6,13,.462,0,1,.000,3,4,.750,0,3,3,10,0,0,2,2,15,13.0,-3,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
20,18,2012-01-30,24-111,MEM,,SAS,L (-10),1,36:57,5,14,.357,2,3,.667,3,4,.750,1,1,2,3,0,0,3,2,15,6.1,-2,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
21,19,2012-01-31,24-112,MEM,,DEN,W (+3),1,44:52,3,11,.273,1,3,.333,4,4,1.000,1,1,2,6,4,0,2,4,11,10.1,+11,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
22,20,2012-02-02,24-114,MEM,@,ATL,W (+19),1,40:02,7,13,.538,0,0,,1,2,.500,1,2,3,6,4,0,3,2,15,14.0,+21,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
23,21,2012-02-03,24-115,MEM,@,OKC,L (-7),1,37:53,4,14,.286,2,5,.400,1,1,1.000,0,2,2,5,3,0,1,3,11,7.7,-8,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
24,22,2012-02-05,24-117,MEM,@,BOS,L (-18),1,34:12,2,8,.250,0,3,.000,0,0,,0,3,3,4,1,0,3,0,4,0.9,-25,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
25,23,2012-02-06,24-118,MEM,,SAS,L (-5),1,40:42,5,12,.417,1,1,1.000,8,10,.800,2,4,6,8,1,0,2,2,19,18.2,-3,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
26,24,2012-02-08,24-120,MEM,,MIN,W (+5),1,35:24,1,8,.125,0,0,,0,0,,0,4,4,7,4,0,2,1,2,4.5,+3,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
27,25,2012-02-10,24-122,MEM,,IND,W (+6),1,35:58,5,13,.385,0,2,.000,5,5,1.000,0,4,4,6,1,1,3,2,15,11.2,-1,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
28,26,2012-02-12,24-124,MEM,,UTA,L (-10),1,35:55,6,11,.545,0,2,.000,5,5,1.000,1,1,2,6,2,0,2,0,17,16.9,-6,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
29,27,2012-02-14,24-126,MEM,,HOU,W (+10),1,36:52,7,15,.467,3,4,.750,4,4,1.000,0,3,3,4,0,0,3,3,21,12.8,+13,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
30,28,2012-02-15,24-127,MEM,@,NJN,W (+5),1,37:37,5,11,.455,1,3,.333,5,5,1.000,0,0,0,10,4,0,0,3,16,20.1,+24,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
31,29,2012-02-17,24-129,MEM,,DEN,W (+1),1,38:18,6,11,.545,1,4,.250,3,3,1.000,0,2,2,7,5,0,3,0,16,18.2,+4,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
32,30,2012-02-18,24-130,MEM,,GSW,W (+1),1,35:06,4,9,.444,1,3,.333,6,7,.857,0,0,0,6,2,0,4,2,15,11.3,+5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
33,31,2012-02-20,24-132,MEM,@,HOU,L (-4),1,40:14,7,13,.538,2,4,.500,0,0,,0,3,3,3,2,1,4,5,16,9.4,+5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
34,32,2012-02-21,24-133,MEM,,PHI,W (+13),1,36:19,4,14,.286,0,4,.000,1,1,1.000,1,2,3,6,3,0,1,1,9,7.9,+26,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
35,33,2012-02-29,24-141,MEM,,DAL,W (+11),1,38:01,7,12,.583,1,2,.500,5,7,.714,0,3,3,10,4,0,2,3,20,22.3,+14,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
36,34,2012-03-02,24-143,MEM,@,TOR,W (+3),1,38:40,8,14,.571,3,4,.750,2,4,.500,0,2,2,5,3,0,0,1,21,20.3,+15,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
37,35,2012-03-03,24-144,MEM,,DET,W (+17),1,38:08,5,11,.455,0,2,.000,0,0,,0,0,0,12,5,0,1,2,10,15.9,+21,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
38,36,2012-03-07,24-148,MEM,@,GSW,W (+18),1,34:04,1,5,.200,0,1,.000,0,0,,0,0,0,12,2,0,2,1,2,6.9,+20,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
39,37,2012-03-10,24-151,MEM,@,PHO,L (-7),1,40:16,4,10,.400,1,2,.500,0,0,,0,2,2,10,2,0,1,2,9,11.4,-10,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
40,38,2012-03-11,24-152,MEM,@,DEN,W (+3),1,32:28,5,8,.625,1,2,.500,2,2,1.000,0,1,1,7,2,1,4,0,13,13.3,-1,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
41,39,2012-03-13,24-154,MEM,,LAL,L (-5),1,51:07,5,15,.333,0,3,.000,0,0,,0,4,4,11,3,0,2,1,10,11.0,-4,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
42,40,2012-03-16,24-157,MEM,,TOR,L (-4),1,44:36,1,7,.143,0,3,.000,6,9,.667,1,2,3,10,2,1,3,5,8,8.3,-7,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
43,41,2012-03-18,24-159,MEM,,WAS,W (+5),1,35:30,8,18,.444,1,3,.333,0,0,,0,2,2,6,3,0,2,1,17,13.0,+7,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
44,42,2012-03-20,24-161,MEM,@,SAC,L (-9),1,37:02,6,14,.429,2,5,.400,2,2,1.000,0,1,1,9,1,1,1,3,16,14.7,-10,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
45,43,2012-03-22,24-163,MEM,@,POR,L (-4),1,36:12,5,16,.313,1,2,.500,2,3,.667,0,2,2,4,1,0,1,3,13,5.6,+2,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
46,44,2012-03-24,24-165,MEM,@,LAC,L (-16),1,21:52,4,6,.667,1,1,1.000,0,0,,1,2,3,9,2,0,2,4,9,12.4,+1,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
47,45,2012-03-25,24-166,MEM,@,LAL,W (+6),1,33:23,6,13,.462,1,2,.500,0,0,,2,1,3,8,1,0,2,2,13,11.8,-5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
48,46,2012-03-27,24-168,MEM,,MIN,W (+7),1,32:25,3,9,.333,0,2,.000,6,6,1.000,1,4,5,8,3,1,2,3,12,14.9,+4,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
49,47,2012-03-30,24-171,MEM,@,HOU,L (-9),1,26:25,3,8,.375,0,2,.000,1,2,.500,1,0,1,0,0,0,2,3,7,-0.3,-16,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
50,,2012-03-31,24-172,MEM,@,MIL,W (+4),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
51,,2012-04-02,24-174,MEM,@,OKC,W (+6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
52,48,2012-04-03,24-175,MEM,,GSW,W (+4),1,28:41,7,11,.636,3,4,.750,1,2,.500,0,5,5,2,1,0,2,2,18,13.8,-5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
53,49,2012-04-04,24-176,MEM,@,DAL,L (-10),1,37:36,5,14,.357,1,3,.333,0,0,,1,0,1,5,2,0,0,2,11,8.6,-16,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
54,50,2012-04-06,24-178,MEM,@,MIA,W (+15),1,35:15,5,8,.625,3,4,.750,2,2,1.000,0,1,1,4,3,0,2,1,15,15.1,+4,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
55,51,2012-04-07,24-179,MEM,,DAL,W (+5),1,29:12,4,9,.444,2,4,.500,2,2,1.000,0,1,1,5,2,0,1,2,12,11.3,+8,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
56,52,2012-04-09,24-181,MEM,,LAC,W (+9),1,33:55,4,10,.400,1,2,.500,4,4,1.000,1,2,3,3,1,0,1,1,13,10.6,+5,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
57,53,2012-04-11,24-183,MEM,,PHO,W (+11),1,38:30,4,8,.500,0,2,.000,4,4,1.000,0,2,2,7,2,2,0,3,12,15.7,+19,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
58,54,2012-04-12,24-184,MEM,@,SAS,L (-10),1,31:06,4,12,.333,1,5,.200,2,2,1.000,0,5,5,4,1,0,2,4,11,5.9,+11,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
59,55,2012-04-14,24-186,MEM,,UTA,W (+5),1,35:57,6,13,.462,1,2,.500,4,4,1.000,0,1,1,6,1,1,4,1,17,12.1,-2,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
60,56,2012-04-15,24-187,MEM,@,NOH,L (-13),1,29:19,1,8,.125,1,2,.500,2,2,1.000,2,3,5,3,0,0,2,2,5,1.4,-19,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
61,57,2012-04-17,24-189,MEM,@,MIN,W (+7),1,38:26,6,12,.500,2,3,.667,2,2,1.000,1,4,5,8,2,0,2,2,16,16.7,+12,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
62,58,2012-04-18,24-190,MEM,,NOH,W (+12),1,30:25,8,11,.727,2,4,.500,2,3,.667,0,2,2,5,1,0,1,2,20,18.4,+27,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
63,59,2012-04-20,24-192,MEM,@,CHA,W (+5),1,37:03,7,10,.700,1,1,1.000,5,6,.833,0,2,2,7,3,0,2,2,20,21.1,0,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
64,60,2012-04-21,24-193,MEM,,POR,W (+4),1,30:23,2,10,.200,1,3,.333,0,0,,1,1,2,3,2,0,0,2,5,3.1,+2,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
65,61,2012-04-23,24-195,MEM,,CLE,W (+8),1,23:37,4,8,.500,2,3,.667,2,2,1.000,0,3,3,3,1,0,1,5,12,9.0,+6,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
66,62,2012-04-26,24-198,MEM,,ORL,W (+12),1,32:11,0,5,.000,0,0,,0,0,,0,1,1,3,1,0,1,1,0,-1.5,+14,2012,conlemi01,https://www.basketball-reference.com/players/c/conlemi01/gamelog/2012
