Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
11,11,2015-11-24,31-280,WAS,,IND,L (-17),1,23:40,4,10,.400,0,0,,2,4,.500,5,4,9,5,2,1,2,2,10,11.9,-15,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
12,12,2015-11-25,31-281,WAS,@,CHO,L (-14),1,30:53,6,8,.750,0,0,,5,6,.833,4,8,12,0,1,2,2,3,17,17.8,-10,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
13,13,2015-11-27,31-283,WAS,@,BOS,L (-33),1,29:15,1,8,.125,0,0,,2,2,1.000,6,3,9,4,0,0,3,3,4,2.5,-23,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
14,14,2015-11-28,31-284,WAS,,TOR,L (-2),1,33:52,8,14,.571,0,0,,0,1,.000,3,7,10,1,1,1,2,4,16,12.0,-1,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
15,15,2015-12-01,31-287,WAS,@,CLE,W (+12),1,32:43,7,10,.700,0,0,,1,2,.500,0,11,11,0,1,4,3,5,15,12.5,+8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
16,16,2015-12-02,31-288,WAS,,LAL,L (-4),1,37:10,9,15,.600,0,0,,0,0,,2,8,10,1,2,1,3,3,18,14.1,+2,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
17,,2015-12-04,31-290,WAS,,PHO,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
18,,2015-12-06,31-292,WAS,,DAL,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
19,,2015-12-07,31-293,WAS,@,MIA,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
20,17,2015-12-09,31-295,WAS,,HOU,L (-6),1,35:53,7,10,.700,0,0,,4,4,1.000,4,9,13,1,1,1,4,5,18,15.7,-17,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
21,18,2015-12-11,31-297,WAS,@,NOP,L (-2),1,31:16,5,12,.417,0,0,,0,2,.000,2,6,8,2,0,1,1,1,10,6.7,+7,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
22,19,2015-12-12,31-298,WAS,@,DAL,W (+3),1,32:02,7,9,.778,0,0,,0,1,.000,0,12,12,2,0,1,0,1,14,15.4,+15,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
23,20,2015-12-14,31-300,WAS,@,MEM,L (-17),1,25:56,4,11,.364,0,0,,2,4,.500,3,6,9,0,2,0,3,1,10,5.6,-15,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
24,21,2015-12-16,31-302,WAS,@,SAS,L (-19),1,39:33,9,15,.600,0,0,,2,2,1.000,2,8,10,2,1,3,1,0,20,20.4,-8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
25,22,2015-12-19,31-305,WAS,,CHO,W (+8),1,37:47,7,16,.438,0,0,,4,4,1.000,3,3,6,1,1,2,4,1,18,11.3,+16,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
26,23,2015-12-21,31-307,WAS,,SAC,W (+14),1,36:42,12,19,.632,0,0,,3,4,.750,4,12,16,2,1,4,3,2,27,25.9,+17,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
27,24,2015-12-23,31-309,WAS,,MEM,W (+9),1,39:30,6,13,.462,0,0,,0,0,,4,8,12,3,0,0,2,5,12,8.6,+8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
28,25,2015-12-26,31-312,WAS,@,BRK,W (+15),1,30:05,10,15,.667,0,0,,5,6,.833,2,5,7,3,1,1,2,4,25,21.2,+19,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
29,26,2015-12-28,31-314,WAS,,LAC,L (-17),1,34:12,5,13,.385,0,0,,2,2,1.000,2,14,16,0,1,0,1,2,12,9.7,-17,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
30,27,2015-12-30,31-316,WAS,@,TOR,L (-3),1,36:05,5,15,.333,0,0,,2,2,1.000,4,6,10,1,0,3,0,4,12,9.3,+3,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
31,28,2016-01-01,31-318,WAS,,ORL,W (+12),1,35:21,5,10,.500,0,0,,0,0,,5,9,14,2,1,1,1,1,10,12.9,+11,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
32,29,2016-01-03,31-320,WAS,,MIA,L (-22),1,27:57,6,11,.545,0,0,,0,0,,8,5,13,1,1,0,3,3,12,11.3,-7,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
33,30,2016-01-06,31-323,WAS,,CLE,L (-6),1,30:21,6,9,.667,0,0,,0,0,,2,4,6,3,2,0,0,2,12,14.0,-3,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
34,31,2016-01-08,31-325,WAS,,TOR,L (-9),1,35:17,5,11,.455,0,0,,2,2,1.000,2,8,10,3,0,3,2,2,12,11.5,+1,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
35,32,2016-01-09,31-326,WAS,@,ORL,W (+6),1,33:10,5,9,.556,0,0,,2,4,.500,2,8,10,1,1,1,1,3,12,10.9,+11,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
36,,2016-01-11,31-328,WAS,@,CHI,W (+14),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
37,,2016-01-13,31-330,WAS,,MIL,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
38,,2016-01-15,31-332,WAS,@,IND,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
39,33,2016-01-16,31-333,WAS,,BOS,L (-2),1,36:22,9,14,.643,0,0,,0,0,,4,7,11,1,1,2,1,4,18,17.2,-5,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
40,34,2016-01-18,31-335,WAS,,POR,L (-10),1,36:53,7,10,.700,0,0,,2,3,.667,3,10,13,0,0,2,2,3,16,14.7,-9,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
41,35,2016-01-20,31-337,WAS,,MIA,W (+19),1,35:11,7,12,.583,0,0,,1,2,.500,5,7,12,2,0,2,0,2,15,16.6,+16,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
42,36,2016-01-25,31-342,WAS,,BOS,L (-25),1,29:27,3,5,.600,0,0,,4,4,1.000,3,8,11,2,0,1,3,4,10,9.7,-24,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
43,37,2016-01-26,31-343,WAS,@,TOR,L (-17),1,31:54,3,8,.375,0,0,,3,4,.750,1,7,8,1,2,2,1,3,9,8.9,-4,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
44,38,2016-01-28,31-345,WAS,,DEN,L (-4),1,29:09,5,8,.625,0,0,,2,2,1.000,4,6,10,1,0,2,2,3,12,11.9,-4,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
45,39,2016-01-30,31-347,WAS,@,HOU,W (+1),1,27:03,4,4,1.000,0,0,,5,7,.714,5,6,11,2,1,2,2,3,13,16.9,-1,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
46,40,2016-02-01,31-349,WAS,@,OKC,L (-16),1,25:09,8,12,.667,0,0,,1,4,.250,1,5,6,0,1,0,1,2,17,12.0,-14,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
47,41,2016-02-03,31-351,WAS,,GSW,L (-13),1,28:23,4,8,.500,0,0,,1,2,.500,1,7,8,0,2,1,3,2,9,6.3,+1,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
48,42,2016-02-05,31-353,WAS,,PHI,W (+12),1,34:25,10,16,.625,0,0,,1,2,.500,4,9,13,3,0,1,2,5,21,17.7,+26,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
49,43,2016-02-06,31-354,WAS,@,CHO,L (-4),1,35:02,4,9,.444,0,0,,3,4,.750,1,12,13,2,0,1,0,2,11,11.5,-13,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
50,44,2016-02-09,31-357,WAS,@,NYK,W (+3),1,27:43,6,9,.667,0,0,,2,2,1.000,1,9,10,1,0,2,2,4,14,12.0,+6,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
51,45,2016-02-11,31-359,WAS,@,MIL,L (-7),1,23:08,7,13,.538,0,1,.000,0,0,,3,7,10,1,1,0,3,3,14,9.4,+11,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
52,46,2016-02-18,32-001,WAS,,UTA,W (+14),1,29:40,9,12,.750,0,0,,4,5,.800,4,6,10,0,2,5,1,3,22,24.7,+13,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
53,47,2016-02-19,32-002,WAS,,DET,W (+12),1,29:03,6,10,.600,0,0,,3,4,.750,4,5,9,2,0,2,1,3,15,14.9,+21,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
54,48,2016-02-20,32-003,WAS,@,MIA,L (-20),1,30:44,6,12,.500,0,0,,2,5,.400,6,7,13,2,1,0,0,1,14,15.1,-11,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
55,49,2016-02-23,32-006,WAS,,NOP,W (+20),1,30:07,10,16,.625,0,0,,1,2,.500,5,6,11,1,1,2,1,2,21,20.0,+24,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
56,50,2016-02-24,32-007,WAS,@,CHI,L (-5),1,27:21,4,7,.571,0,0,,0,0,,4,4,8,0,0,1,0,3,8,8.2,-12,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
57,51,2016-02-26,32-009,WAS,@,PHI,W (+9),1,26:17,6,9,.667,0,0,,0,0,,5,6,11,0,1,1,0,2,12,14.3,-8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
58,52,2016-02-28,32-011,WAS,,CLE,W (+14),1,25:29,6,8,.750,0,0,,1,2,.500,3,6,9,3,0,1,0,0,13,16.1,+24,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
59,53,2016-02-29,32-012,WAS,,PHI,W (+8),1,40:50,7,14,.500,0,0,,4,5,.800,7,13,20,5,0,3,1,2,18,23.2,+8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
60,54,2016-03-02,32-014,WAS,@,MIN,W (+6),1,26:14,6,9,.667,0,0,,0,0,,0,4,4,0,0,1,2,2,12,7.2,-6,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
61,55,2016-03-04,32-016,WAS,@,CLE,L (-25),1,24:59,4,8,.500,0,0,,2,2,1.000,1,8,9,0,0,3,2,3,10,8.0,-18,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
62,56,2016-03-05,32-017,WAS,,IND,L (-1),1,33:22,3,8,.375,0,0,,2,4,.500,7,10,17,2,1,4,1,1,8,14.5,+5,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
63,57,2016-03-08,32-020,WAS,@,POR,L (-7),1,32:57,8,12,.667,0,0,,3,4,.750,5,5,10,1,0,1,3,6,19,14.4,+2,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
64,58,2016-03-11,32-023,WAS,@,UTA,L (-21),1,18:32,3,3,1.000,0,0,,2,2,1.000,0,4,4,1,0,1,1,5,8,6.7,-6,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
65,59,2016-03-12,32-024,WAS,@,DEN,L (-16),1,8:00,1,5,.200,0,0,,0,0,,1,1,2,0,0,0,0,4,2,-1.7,0,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
66,60,2016-03-14,32-026,WAS,,DET,W (+43),1,24:41,8,13,.615,0,0,,0,0,,1,5,6,2,1,0,0,4,16,13.1,+28,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
67,61,2016-03-16,32-028,WAS,,CHI,W (+21),0,18:19,4,9,.444,0,0,,1,1,1.000,2,4,6,0,1,1,0,3,9,7.4,-5,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
68,62,2016-03-17,32-029,WAS,@,PHI,W (+5),1,33:57,8,10,.800,0,0,,0,2,.000,2,11,13,0,0,0,3,2,16,12.3,+3,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
69,63,2016-03-19,32-031,WAS,,NYK,W (+10),1,33:02,7,10,.700,0,0,,1,1,1.000,2,9,11,2,0,1,1,3,15,14.8,+23,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
70,64,2016-03-21,32-033,WAS,@,ATL,W (+15),1,29:48,6,9,.667,0,0,,3,4,.750,3,4,7,0,1,0,2,1,15,12.6,+19,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
71,65,2016-03-23,32-035,WAS,,ATL,L (-21),1,33:06,5,10,.500,0,0,,4,5,.800,4,10,14,3,1,1,1,0,14,17.2,-2,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
72,66,2016-03-25,32-037,WAS,,MIN,L (-3),1,42:40,8,11,.727,0,0,,3,8,.375,8,6,14,2,1,0,5,2,19,16.5,-2,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
73,67,2016-03-27,32-039,WAS,@,LAL,W (+13),1,34:03,6,10,.600,0,0,,4,4,1.000,1,9,10,0,1,2,0,0,16,17.2,+14,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
74,68,2016-03-29,32-041,WAS,@,GSW,L (-8),1,25:36,4,6,.667,0,0,,1,2,.500,3,7,10,1,0,0,0,2,9,10.1,-8,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
75,69,2016-03-30,32-042,WAS,@,SAC,L (-9),1,29:12,2,9,.222,0,0,,2,4,.500,5,7,12,0,3,1,2,2,6,6.2,-10,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
76,70,2016-04-01,32-044,WAS,@,PHO,W (+7),1,29:06,4,10,.400,0,0,,3,5,.600,3,8,11,0,0,2,0,2,11,9.9,+7,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
77,71,2016-04-03,32-046,WAS,@,LAC,L (-5),1,28:38,10,12,.833,0,0,,1,2,.500,3,4,7,1,0,0,1,5,21,17.2,+2,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
78,72,2016-04-06,32-049,WAS,,BRK,W (+18),1,25:25,6,10,.600,0,0,,4,4,1.000,4,8,12,1,0,4,0,2,16,19.3,+9,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
79,73,2016-04-08,32-051,WAS,@,DET,L (-13),1,26:06,4,9,.444,0,0,,0,0,,2,2,4,3,0,0,3,5,8,2.4,-15,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
80,74,2016-04-10,32-053,WAS,,CHO,W (+15),1,30:51,10,11,.909,0,0,,1,2,.500,1,12,13,4,0,1,2,3,21,21.5,+3,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
81,75,2016-04-11,32-054,WAS,@,BRK,W (+9),1,23:56,5,7,.714,0,0,,1,2,.500,1,6,7,1,0,0,2,2,11,8.1,+7,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
82,,2016-04-13,32-056,WAS,,ATL,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,gortama01,https://www.basketball-reference.com/players/g/gortama01/gamelog/2016
