Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
11,,2021-11-11,19-348,LAC,,MIA,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
12,,2021-11-13,19-350,LAC,,MIN,W (+27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
13,,2021-11-14,19-351,LAC,,CHI,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
14,5,2021-11-16,19-353,LAC,,SAS,W (+14),0,19:46,4,7,.571,2,4,.500,3,3,1.000,0,4,4,1,1,0,1,0,13,11.6,+6,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
15,6,2021-11-18,19-355,LAC,@,MEM,L (-12),0,20:18,2,9,.222,0,2,.000,0,0,,0,2,2,1,2,1,1,1,4,1.1,-3,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
16,7,2021-11-19,19-356,LAC,@,NOP,L (-13),0,1:34,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
17,,2021-11-21,19-358,LAC,,DAL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
18,,2021-11-23,19-360,LAC,,DAL,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
19,,2021-11-26,19-363,LAC,,DET,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
20,,2021-11-28,20-000,LAC,,GSW,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
21,8,2021-11-29,20-001,LAC,,NOP,L (-19),0,2:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
22,9,2021-12-01,20-003,LAC,,SAC,L (-9),0,23:42,5,10,.500,1,3,.333,2,2,1.000,1,2,3,1,1,2,2,2,13,9.6,-6,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
23,10,2021-12-03,20-005,LAC,@,LAL,W (+4),0,6:57,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,1,2,-0.1,-4,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
24,11,2021-12-04,20-006,LAC,@,SAC,L (-5),0,12:52,1,2,.500,0,0,,4,4,1.000,0,1,1,0,0,0,1,3,6,3.1,-7,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
25,12,2021-12-06,20-008,LAC,@,POR,W (+12),0,19:39,5,11,.455,3,6,.500,0,0,,0,1,1,0,0,0,3,0,13,4.6,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
26,13,2021-12-08,20-010,LAC,,BOS,W (+3),0,25:16,9,13,.692,5,8,.625,4,4,1.000,0,2,2,0,4,0,2,2,27,23.3,+10,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
27,14,2021-12-11,20-013,LAC,,ORL,W (+2),0,23:45,3,11,.273,1,4,.250,0,0,,0,5,5,2,1,0,0,2,7,3.6,+6,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
28,15,2021-12-13,20-015,LAC,,PHO,W (+16),0,16:13,0,4,.000,0,3,.000,0,2,.000,0,3,3,1,0,0,0,0,0,-2.0,-9,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
29,16,2021-12-15,20-017,LAC,@,UTA,L (-21),0,16:16,1,5,.200,0,4,.000,2,2,1.000,0,3,3,0,0,0,0,3,4,0.6,+7,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
30,17,2021-12-18,20-020,LAC,@,OKC,L (-1),0,4:43,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0.0,-5,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
31,18,2021-12-20,20-022,LAC,,SAS,L (-24),0,22:48,4,13,.308,0,2,.000,0,0,,2,1,3,0,1,1,1,1,8,2.5,-8,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
32,19,2021-12-22,20-024,LAC,@,SAC,W (+16),0,22:32,3,11,.273,0,3,.000,2,2,1.000,0,4,4,2,0,0,0,0,8,4.1,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
33,20,2021-12-26,20-028,LAC,,DEN,L (-3),0,33:06,6,15,.400,2,5,.400,4,5,.800,0,2,2,2,0,0,2,0,18,9.5,+1,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
34,21,2021-12-27,20-029,LAC,,BRK,L (-16),0,27:29,3,11,.273,1,5,.200,2,3,.667,2,3,5,4,1,0,1,0,9,7.2,-8,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
35,,2021-12-29,20-031,LAC,@,BOS,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
36,,2021-12-31,20-033,LAC,@,TOR,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
37,,2022-01-01,20-034,LAC,@,BRK,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
38,,2022-01-03,20-036,LAC,,MIN,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
39,22,2022-01-06,20-039,LAC,@,PHO,L (-17),0,19:56,4,12,.333,0,1,.000,2,2,1.000,1,2,3,1,2,1,1,0,10,6.9,-8,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
40,23,2022-01-08,20-041,LAC,,MEM,L (-15),0,25:49,5,13,.385,1,4,.250,2,3,.667,0,5,5,2,1,0,0,1,13,9.0,-9,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
41,24,2022-01-09,20-042,LAC,,ATL,W (+13),0,16:07,0,6,.000,0,3,.000,2,2,1.000,1,3,4,1,0,1,1,0,2,-0.2,-4,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
42,25,2022-01-11,20-044,LAC,,DEN,W (+2),0,19:42,3,4,.750,0,0,,2,2,1.000,0,3,3,0,0,0,0,0,8,7.3,-1,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
43,26,2022-01-13,20-046,LAC,@,NOP,L (-24),0,22:31,3,8,.375,1,3,.333,3,3,1.000,0,5,5,2,0,1,1,0,10,8.2,+1,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
44,27,2022-01-15,20-048,LAC,@,SAS,L (-7),0,17:06,2,9,.222,0,2,.000,0,0,,3,3,6,3,1,0,1,3,4,2.4,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
45,28,2022-01-17,20-050,LAC,,IND,W (+6),0,10:29,2,7,.286,0,2,.000,0,0,,0,3,3,0,0,0,2,0,4,-1.2,-10,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
46,29,2022-01-19,20-052,LAC,@,DEN,L (-2),0,27:02,6,13,.462,4,7,.571,0,0,,0,4,4,2,0,0,0,1,16,11.5,+16,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
47,30,2022-01-21,20-054,LAC,@,PHI,W (+1),0,13:54,0,4,.000,0,1,.000,0,0,,0,3,3,1,0,0,0,2,0,-2.0,-3,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
48,31,2022-01-23,20-056,LAC,@,NYK,L (-8),0,24:20,4,9,.444,2,6,.333,3,4,.750,0,3,3,1,0,1,0,2,13,9.4,0,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
49,32,2022-01-25,20-058,LAC,@,WAS,W (+1),0,19:59,1,7,.143,0,1,.000,3,4,.750,1,3,4,0,1,0,1,0,5,1.7,-6,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
50,33,2022-01-26,20-059,LAC,@,ORL,W (+9),0,9:00,2,3,.667,1,1,1.000,0,0,,0,3,3,0,0,0,1,1,5,3.2,-14,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
51,34,2022-01-28,20-061,LAC,@,MIA,L (-7),0,12:13,1,4,.250,0,0,,2,2,1.000,0,1,1,0,1,1,1,2,4,1.8,+5,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
52,35,2022-01-30,20-063,LAC,@,CHO,W (+25),0,21:43,8,14,.571,1,3,.333,2,2,1.000,2,3,5,2,0,0,0,1,19,15.7,+31,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
53,36,2022-01-31,20-064,LAC,@,IND,L (-6),0,6:09,1,2,.500,1,1,1.000,0,0,,0,0,0,1,1,0,0,2,3,2.9,-2,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
54,37,2022-02-03,20-067,LAC,,LAL,W (+1),0,10:27,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,0,2,2,-0.5,-8,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
55,38,2022-02-06,20-070,LAC,,MIL,L (-24),0,3:42,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-3,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
56,39,2022-02-08,20-072,LAC,@,MEM,L (-26),0,12:00,2,6,.333,0,2,.000,0,0,,0,1,1,2,0,1,1,1,4,1.6,+4,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
57,,2022-02-10,20-074,LAC,@,DAL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
58,,2022-02-12,20-076,LAC,@,DAL,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
59,40,2022-02-14,20-078,LAC,,GSW,W (+15),0,4:25,3,3,1.000,2,2,1.000,0,0,,0,0,0,0,0,1,0,0,8,7.8,-7,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
60,,2022-02-15,20-079,LAC,@,PHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
61,41,2022-02-17,20-081,LAC,,HOU,W (+31),0,11:03,2,5,.400,0,2,.000,3,4,.750,0,2,2,2,2,0,0,1,7,7.5,0,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
62,,2022-02-25,20-089,LAC,@,LAL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
63,42,2022-02-27,20-091,LAC,@,HOU,W (+1),0,4:23,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-10,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
64,43,2022-03-01,20-093,LAC,@,HOU,W (+13),0,17:52,4,8,.500,1,2,.500,2,2,1.000,1,3,4,2,1,0,1,0,11,10.0,-9,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
65,44,2022-03-03,20-095,LAC,,LAL,W (+21),0,3:55,2,5,.400,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,2.6,-8,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
66,45,2022-03-06,20-098,LAC,,NYK,L (-23),0,8:53,1,2,.500,0,0,,2,4,.500,0,0,0,1,0,0,1,0,4,1.9,-1,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
67,46,2022-03-08,20-100,LAC,@,GSW,L (-15),0,18:07,3,8,.375,2,5,.400,2,2,1.000,0,1,1,2,2,0,1,4,10,6.7,+4,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
68,,2022-03-09,20-101,LAC,,WAS,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
69,47,2022-03-11,20-103,LAC,@,ATL,L (-6),0,6:06,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,1,1,2,-1.1,0,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
70,48,2022-03-13,20-105,LAC,@,DET,W (+4),0,7:18,1,3,.333,0,0,,0,0,,0,0,0,0,0,1,0,1,2,0.6,-6,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
71,49,2022-03-14,20-106,LAC,@,CLE,L (-9),0,20:43,4,11,.364,2,4,.500,1,1,1.000,0,0,0,3,0,0,0,1,11,6.6,+5,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
72,,2022-03-16,20-108,LAC,,TOR,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
73,,2022-03-18,20-110,LAC,@,UTA,L (-29),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
74,50,2022-03-22,20-114,LAC,@,DEN,L (-12),0,13:55,3,4,.750,0,0,,0,0,,1,2,3,2,0,0,0,0,6,7.1,+7,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
75,,2022-03-25,20-117,LAC,,PHI,L (-25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
76,,2022-03-29,20-121,LAC,,UTA,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
77,,2022-03-31,20-123,LAC,@,CHI,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
78,,2022-04-01,20-124,LAC,@,MIL,W (+34),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
79,,2022-04-03,20-126,LAC,,NOP,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
80,,2022-04-06,20-129,LAC,,PHO,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
81,,2022-04-09,20-132,LAC,,SAC,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
82,51,2022-04-10,20-133,LAC,,OKC,W (+50),0,38:17,8,15,.533,0,2,.000,2,4,.500,1,6,7,5,1,1,1,1,18,16.2,+34,2022,bostobr01,https://www.basketball-reference.com/players/b/bostobr01/gamelog/2022
